#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-03-12T09:08:07 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5e694b4935b2	
#INFO	-out.max=unlimited	
#INFO	queryParameters=30	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/633/A53&tab:{J/A+A/633/A53/tceclass}&key:source=J/A+A/633/A53&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/633/A53/tceclass
#-order=I
#-out=recno
#-out=Name
#-out=Pplavall
#-out=Tdepth
#-out=Tdur
#-out=Tepoch
#-out=Tperiod
#-out=Sector
#-out=TIC
#-out=[M/H]
#-out=Teff
#-out=Tmag
#-out=Dist
#-out=logg
#-out=Mass
#-out=pmDE
#-out=pmRA*
#-out=RAJ2000
#-out=DEJ2000
#-out=rad
#-out=rho
#

#RESOURCE=yCat_36330053
#Name: J/A+A/633/A53
#Title: TESS planet candidates classification (Osborn+, 2020)
#Table	J_A_A_633_A53_tceclass:
#Name: J/A+A/633/A53/tceclass
#Title: Class probability estimates for each Threshold Crossing Event (TCE) (Tables A1 and A2)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Name	(A18)	Unique Threshold Crossing Event (TCE) identifier, in the form TID_ndet_sector (IDTCE)	[ucd=meta.id;instr.sensitivity]
#Column	Pplavall	(F5.3)	Planet class probability (mean average over all 2-,3- & 4-class models) (pl_av_all)	[ucd=stat.fit.goodness]
#Column	Tdepth	(I6)	TCE Depth (TDEPTH)	[ucd=phot.flux.density;arith.ratio]
#Column	Tdur	(F7.3)	TCE Duration (TDUR)	[ucd=time.duration]
#Column	Tepoch	(F7.3)	Epoch of first transit (BJD-2454833.0) (TEPOCH)	[ucd=time.epoch]
#Column	Tperiod	(F7.3)	TCE Period (TPERIOD)	[ucd=time.period]
#Column	Sector	(I2)	TESS sector (1-4, 99=multi-sector) (sector)	[ucd=meta.code]
#Column	TIC	(I9)	Tess ID (from Tess input catalogue) (TID)	[ucd=meta.id]
#Column	[M/H]	(F7.3)	? Target star Metallicity (MH)	[ucd=meta.id;meta.main]
#Column	Teff	(F8.2)	? Target star effective surface temperature (Teff)	[ucd=meta.id]
#Column	Tmag	(F7.3)	Target star Tess magnitude (Tmag)	[ucd=phot.mag;em.opt]
#Column	Dist	(F13.6)	? Target star distance (d)	[ucd=pos.distance]
#Column	logg	(F9.6)	? Target star log surface gravity (logg)	[ucd=meta.id]
#Column	Mass	(F9.6)	? Target star mass in solar masses (mass)	[ucd=meta.id]
#Column	pmDE	(F11.6)	? Target star proper motion in declination (pmDEC)	[ucd=pos.pm;pos.eq.dec]
#Column	pmRA*	(F11.6)	? Target star proper motion in RA, pmRA*cosDE (pmRA)	[ucd=pos.pm;pos.eq.ra]
#Column	RAJ2000	(F10.6)	Target star right ascension (J2000) (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Target star declination (J2000) (dec)	[ucd=pos.eq.dec;meta.main]
#Column	rad	(F9.6)	? Target star radii in solar radius (rad)	[ucd=meta.id]
#Column	rho	(F9.6)	? Target star density scaled to solar density (rho)	[ucd=phys.density]
#recno	Name	Pplavall	Tdepth	Tdur	Tepoch	Tperiod	Sector	TIC	[M/H]	Teff	Tmag	Dist	logg	Mass	pmDE	pmRA*	RAJ2000	DEJ2000	rad	rho
# 	 	 	ppm	h	d	d	 	 	[-]	K	mag	pc	[cm/s2]	Msun	mas/yr	mas/yr	deg	deg	Rsun	Sun
#--------	------------------	-----	------	-------	-------	-------	--	---------	-------	--------	-------	-------------	---------	---------	-----------	-----------	----------	----------	---------	---------
     832	000179315999_01_99	0.004	  4500	  7.518	1325.71	  1.230	99	179315999	       	 2981.00	 13.026	             	         	         	  33.396900	  38.162900	 79.767482	-71.067831	         	
     833	000382043650_00_04	0.004	  8810	  2.016	1413.96	 17.728	 4	382043650	       	 3475.00	 11.915	             	         	         	  25.983500	  29.087100	 79.191108	-54.171355	         	
     834	000214772358_00_01	0.004	 16860	  2.399	1327.23	 20.252	 1	214772358	 -1.090	 6426.40	  8.582	   120.719582	 4.140000	 1.321990	  41.506500	  85.114100	341.426486	-38.085906	 1.411510	 0.470085
     835	000220405048_00_04	0.004	  2990	  5.051	1412.29	 21.249	 4	220405048	       	 5880.00	  6.355	    30.599800	 3.939200	 1.065390	 174.810000	  30.970000	 70.075584	-58.943890	 1.394780	 0.658072
     836	000038820496_01_02	0.004	  9140	  0.669	1354.50	  0.655	 2	 38820496	       	 2987.00	 13.653	             	         	         	           	           	  7.195155	-67.862396	         	
     837	000030110048_01_01	0.004	  1540	  1.630	1327.16	  7.523	 1	 30110048	       	 9544.00	 10.788	             	 4.075510	 2.429649	  -3.600000	   2.700000	 73.375053	-66.924523	 2.367170	 0.183169
     838	000231279823_01_02	0.004	   330	  2.766	1358.67	  5.960	 2	231279823	       	 3630.00	  8.667	    21.510475	 4.819720	 0.518000	 503.282000	-114.475000	 42.540500	-53.139000	 0.464000	 5.185320
     839	000150187916_03_03	0.004	  1320	  0.606	1387.65	 11.878	 3	150187916	       	 6178.60	  7.787	    87.663160	         	 1.141890	  79.394100	  34.542400	 93.714120	-62.283981	 1.633680	 0.261893
     840	000389363675_00_03	0.004	 29950	  0.530	1392.74	  9.962	 3	389363675	       	 9429.00	 12.490	             	         	 2.396893	  -0.306502	   1.206630	 85.564055	-69.222420	 2.351220	
     841	000278863150_01_01	0.004	 24190	  1.333	1325.42	  0.521	 1	278863150	       	 5093.00	 15.365	             	         	         	  18.233400	  -2.653700	100.643070	-58.947025	         	
     842	000220578425_00_03	0.004	   970	  3.034	1390.21	 12.477	 3	220578425	       	 6518.00	  8.767	   132.080124	 4.268510	 1.339900	  -4.836530	 -22.288100	 48.024387	-64.332611	 1.407650	 0.480384
     843	000234347951_01_01	0.004	144950	  8.995	1336.33	 15.282	 1	234347951	       	 5715.00	 10.400	   283.277800	 3.987790	 1.019070	   8.676290	  34.200600	 39.106075	-70.970596	 1.695990	 0.208898
     844	000002761086_00_02	0.004	   880	  2.546	1359.95	 15.571	 2	  2761086	 -0.250	 5588.70	 10.247	   188.596000	 4.380000	 0.957050	 -31.470000	   1.030000	356.473545	-14.363626	 1.040270	 0.850154
     845	000007695666_00_04	0.004	374040	  4.500	1414.56	 14.679	 4	  7695666	       	 6075.00	 10.100	   349.772064	 3.812450	 1.136100	  38.803400	  -1.161210	 65.646776	-41.483353	 2.191280	 0.107975
     846	000141484981_01_99	0.004	   240	  1.122	1325.36	  0.338	99	141484981	       	 8130.00	  9.122	   216.195435	 4.363430	 1.980990	   5.169500	  -1.902270	 87.292704	-73.616033	 1.534410	 0.548350
     847	000370008372_02_99	0.004	   600	  1.095	1348.41	 27.756	99	370008372	       	        	  3.962	   226.757370	         	         	  46.000000	  25.000000	 33.560648	-67.841492	         	
     848	000100029948_01_03	0.004	  7390	  2.500	1386.25	  1.389	 3	100029948	       	 5327.00	 11.573	   245.319000	 4.435020	 0.918604	  34.318000	  33.339900	 23.426279	-43.823121	 0.962204	 1.031160
     849	000149540013_00_04	0.004	   510	  4.401	1416.99	 18.603	 4	149540013	       	 3775.00	  8.742	             	         	         	  23.200000	  10.800000	 86.151449	-62.067471	         	
     850	000038511610_01_04	0.004	  4860	 11.980	1417.17	 17.572	 4	 38511610	       	 3507.00	 11.261	    62.829803	 4.862600	 0.406000	 -27.770000	 -60.450000	 55.847200	 -8.328100	 0.391000	 6.791970
     851	000063280198_03_01	0.004	   490	  1.300	1328.02	  6.139	 1	 63280198	       	 6724.79	  7.335	   125.533516	         	 1.398240	  18.966500	   0.789666	337.176318	-33.770623	 2.406990	 0.100267
     852	000219998026_00_99	0.003	  1440	 10.698	1361.68	 38.051	99	219998026	       	 5551.00	  8.002	    49.355663	         	 0.966177	 -22.794100	  86.538200	 31.825247	-53.199029	 0.992269	 0.988937
     853	000281582156_00_99	0.003	  8280	  3.784	1345.33	 41.727	99	281582156	       	 4774.00	  9.950	    90.439316	 4.080100	 0.769145	  25.045500	  -1.413760	115.928652	-61.121476	 1.304790	 1.533540
     854	000100990000_00_04	0.003	   440	  3.584	1414.91	 19.140	 4	100990000	       	 6101.00	  7.740	    61.333100	 4.387740	 1.146900	-110.555000	 -51.596500	 54.819851	-42.762575	 1.135290	 0.783800
     855	000152357197_00_04	0.003	   930	  1.987	1415.45	 17.422	 4	152357197	       	 5985.00	  7.215	   142.889755	         	 0.933725	  32.776600	  20.721500	 42.033008	-36.981698	 3.446290	 0.022812
     856	000201234926_00_02	0.003	 97020	  5.395	1361.06	 14.097	 2	201234926	       	 4186.00	 11.406	    90.110600	 4.588620	 0.654959	-114.366000	  59.729400	359.873152	-53.609232	 0.680787	 2.075780
     857	000422653075_01_04	0.003	   490	  2.045	1413.68	 19.783	 4	422653075	       	 6141.00	  6.166	    38.895374	         	 1.090210	 190.000000	 158.000000	 28.974178	  1.849909	 2.088600	 0.535713
     858	000349643646_00_99	0.003	  4230	  4.882	1349.10	 45.247	99	349643646	       	 3568.00	 11.945	    92.257140	 4.832060	 0.445000	-212.310000	 -75.450000	111.870500	-59.994700	 0.424000	 5.837980
     859	000293345927_01_03	0.003	  1000	  0.938	1386.07	  0.540	 3	293345927	       	 6150.00	 10.005	   464.397827	 3.526490	 1.167930	  30.817700	   2.923400	 98.962907	-61.103089	 3.088010	 0.039663
     860	000332890609_00_04	0.003	  1550	  1.129	1417.06	 13.552	 4	332890609	       	 2965.00	  2.259	   128.369700	         	         	-239.000000	  10.000000	 34.836730	 -2.977680	         	
     861	000318968559_00_04	0.003	   630	  8.165	1412.14	 21.314	 4	318968559	       	 4934.00	  9.022	   171.600983	 3.510510	 0.810842	  17.743600	 103.044000	 43.046739	  1.783570	 2.620760	 0.045046
     862	000175491080_00_03	0.003	  3100	 12.904	1388.17	 14.986	 3	175491080	       	 5360.00	  9.765	    98.455580	 4.462260	 0.927536	  15.852400	  -3.559630	 45.195262	-37.133844	 0.937019	 1.127420
     863	000238852470_00_01	0.003	   700	  3.362	1330.27	 17.860	 1	238852470	       	 4104.00	  8.127	             	         	         	 -14.470700	  -0.398544	341.566693	-67.703484	         	
     864	000035664974_02_03	0.003	  5590	  1.076	1390.22	 10.481	 3	 35664974	  0.060	 4460.00	 10.692	   109.910000	 4.620000	 0.684899	 -45.540000	  72.150000	 23.602612	 -2.753686	 0.658740	 2.395980
     865	000079020743_00_01	0.003	   360	  1.103	1330.29	 17.358	 1	 79020743	       	 6277.41	  7.214	    79.305280	         	 1.208900	   7.630430	  42.130300	315.342615	-49.351363	 1.841810	 0.193489
     866	000260351540_00_02	0.003	  1920	  2.588	1359.84	 15.154	 2	260351540	       	 5027.00	  8.265	    50.189148	         	         	  45.006500	  14.091300	 94.803821	-58.054336	         	
     867	000168696027_00_04	0.003	  3020	  5.817	1416.07	 14.171	 4	168696027	       	 5306.00	  9.327	   112.631821	 4.172710	 0.912891	   9.168380	 -12.638500	 61.467624	-31.643966	 1.297380	 0.418040
     868	000071446322_00_04	0.003	 12330	  5.162	1415.64	 18.096	 4	 71446322	       	 3405.00	 10.915	    43.106510	 4.910790	 0.339000	-127.680000	  82.970000	 47.512800	-23.691900	 0.338000	 8.779090
     869	000220015845_00_02	0.003	354370	  2.000	1364.83	 11.531	 2	220015845	       	 5961.00	 10.874	   375.021100	 3.981660	 1.092330	 -25.513600	 -24.196500	 32.364325	-49.553674	 1.768320	 0.197547
     870	000234337032_03_99	0.003	   590	  1.232	1335.16	 13.248	99	234337032	       	 2750.00	  3.742	   154.798767	         	         	  31.900000	 -12.000000	 36.945298	-69.523925	         	
     871	000398571094_00_03	0.003	  3140	  5.009	1390.20	 12.486	 3	398571094	       	 6192.00	  8.539	   127.714000	 4.067230	 1.186570	  -9.300000	  14.800000	 15.344142	 -5.320298	 1.670120	 0.254713
     872	000382323697_02_03	0.003	  2930	  3.144	1389.38	  3.885	 3	382323697	       	 5221.00	 11.550	   437.265747	 3.917280	 0.889593	   5.524570	   6.899260	 29.432044	-11.514014	 1.718580	 0.175260
     873	000308245136_00_04	0.003	 31360	  2.576	1414.34	 12.051	 4	308245136	       	 3187.00	 12.403	             	         	         	  -2.775900	  45.128500	 51.654389	-38.837749	         	
     874	000434106919_00_02	0.003	  4380	  0.848	1358.68	 12.122	 2	434106919	       	 3591.00	 11.683	    83.411320	 4.823160	 0.461000	-132.900000	 -82.870000	354.456100	-12.861800	 0.436000	 5.562130
     875	000214517426_02_01	0.003	  9940	  1.935	1327.98	 20.484	 1	214517426	       	 5454.00	  8.730	    85.470100	 4.158170	 0.952605	  48.420000	  79.930000	340.535837	-37.149118	 1.347670	 0.389190
     876	000139128537_02_01	0.003	  7540	  3.000	1326.60	  1.579	 1	139128537	       	 4488.00	 10.424	    83.550280	 4.438560	 0.704488	  38.564600	  97.980900	344.121506	-47.363019	 0.829703	 1.779570
     877	000271891181_00_99	0.003	  1950	  2.627	1329.64	 45.744	99	271891181	 -0.011	 5657.65	 10.853	   204.205429	 4.555810	 0.990561	  27.551200	  -3.613370	112.874993	-73.199471	 1.063370	 0.823812
     878	000212262797_00_01	0.003	  2010	  1.289	1328.72	 19.670	 1	212262797	 -0.440	 5223.50	  9.898	   107.455132	 4.080000	 0.934262	 -47.577400	 -39.118000	308.993470	-26.011839	 0.979394	 0.994481
     879	000266643315_00_01	0.003	 27600	  1.721	1328.17	 14.885	 1	266643315	       	 3318.00	 13.038	    93.384390	 4.956580	 0.285000	 -77.480000	  83.810000	320.183800	-30.124900	 0.294000	11.215100
     880	000175315456_01_02	0.003	   430	  5.752	1361.75	 17.728	 2	175315456	       	 3271.00	  3.576	   245.098038	         	         	 -46.000000	  22.000000	347.540591	-40.591592	         	
     881	000402319281_01_02	0.003	 13990	  0.750	1354.18	  0.310	 2	402319281	       	 3784.00	 10.154	    48.730404	 4.744520	 0.577000	 -89.870000	 170.360000	353.545800	-15.517000	 0.534000	 3.789240
     882	000302464270_00_04	0.003	   770	  3.640	1415.06	 18.467	 4	302464270	       	 6397.00	  8.782	   109.161690	 4.396360	 1.282480	  -9.218030	   0.636203	 34.234159	-16.317986	 1.188660	 0.763621
     883	000278899461_01_99	0.003	   170	  5.271	1326.57	  1.531	99	278899461	       	 6371.09	  8.055	    77.329350	         	 1.272460	  55.969700	 -54.202200	101.178493	-57.440295	 1.255030	 0.643698
     884	000150429807_00_03	0.003	268280	  5.234	1392.73	  6.897	 3	150429807	       	 5376.00	  9.576	   118.100319	 4.260190	 0.931845	  87.862300	 -20.066900	 97.060957	-62.529042	 1.185200	 0.559717
     885	000179040607_00_04	0.003	  2680	  2.644	1412.19	 16.847	 4	179040607	       	 5350.00	  9.924	   165.235611	 4.074580	 0.924835	 -15.772800	  30.762700	 79.030704	-68.259824	 1.462030	 0.295934
     886	000382420379_02_01	0.003	  1270	  0.676	1332.62	  9.589	 1	382420379	       	        	  2.183	   152.905200	         	         	 -17.700000	  33.400000	335.685212	-45.947887	         	
     887	000165162811_00_04	0.003	 19440	  2.381	1414.42	 15.128	 4	165162811	       	 3029.00	 13.004	             	         	         	  -0.957974	  67.700900	 47.164625	-38.743431	         	
     888	000030631330_00_02	0.003	  1000	  6.000	1355.03	 25.943	 2	 30631330	       	 5951.00	 10.719	   246.481000	 4.313500	 1.088809	  37.200000	  13.900000	 75.199009	-70.497592	 1.204870	 0.622481
     889	000049899562_00_04	0.003	   470	  5.176	1415.03	 18.456	 4	 49899562	 -0.060	 6153.62	  8.055	   104.857086	 4.180000	 1.244900	 -22.198400	 228.366000	 48.843837	 -1.178619	 1.822550	 0.205635
     890	000220433363_01_04	0.003	  6210	  0.782	1413.97	 11.617	 4	220433363	       	 3509.00	  8.591	    17.077219	 4.852430	 0.473000	  75.868500	 126.784000	 73.380000	-55.860300	 0.427000	 6.075440
     891	000272089457_00_99	0.003	   710	  5.009	1348.50	 54.163	99	272089457	       	 3590.00	  8.120	             	         	         	  12.000000	  -0.500000	115.630381	-76.217751	         	
     892	000029837570_03_01	0.003	  2590	  3.292	1326.33	 18.181	 1	 29837570	 -0.320	 5799.10	  9.615	   108.274673	 4.320000	 1.218160	  14.461900	  50.722900	316.332094	-27.079025	 1.068850	 0.997595
     893	000293224065_03_99	0.003	   210	  0.450	1325.48	  0.214	99	293224065	       	 7441.00	  9.594	   291.004059	 4.157120	 1.704630	  -2.587120	   3.445890	 98.260758	-61.042095	 1.804960	 0.289886
     894	000234491752_01_01	0.003	166810	 11.580	1327.67	  3.464	 1	234491752	       	 6473.00	  9.507	   247.134216	 3.998330	 1.318680	  38.435100	  48.605900	  9.305873	-63.820102	 1.905990	 0.190449
     895	000277298771_06_99	0.003	 10290	  2.643	1336.60	 36.002	99	277298771	       	 4726.00	 10.243	             	 4.529710	 0.757258	 106.161000	  63.840200	 84.567290	-69.392268	 0.783392	 1.575090
     896	000032150630_02_03	0.003	 11090	  1.499	1390.03	 14.182	 3	 32150630	       	 4323.00	 11.793	             	 4.571990	 0.675639	  37.421300	  35.834500	 59.244123	-68.626117	 0.704821	 1.929650
     897	000394136141_00_01	0.003	  3690	  1.307	1329.93	 16.574	 1	394136141	       	 3695.00	 10.261	             	         	         	  -7.119290	  57.426800	  4.310119	-70.533942	         	
     898	000279251590_01_03	0.003	  4600	  5.140	1390.18	 12.502	 3	279251590	  0.152	 5747.75	 10.418	   186.636600	 4.401040	 1.188820	  13.246600	 -13.627800	104.023032	-59.284702	 1.296850	 0.545063
     899	000212320049_00_01	0.003	  1840	  1.458	1330.12	 18.032	 1	212320049	       	 5608.00	 10.447	   124.809900	 4.600540	 0.992062	 -71.169700	-102.891000	309.713438	-26.995297	 0.826444	 1.757510
     900	000150166721_01_99	0.003	  1350	  0.570	1325.39	  0.486	99	150166721	       	 6368.00	  9.040	   472.136719	 3.206360	 1.268650	  33.285200	 -14.038400	 93.504815	-61.473226	 4.733280	 0.451380
     901	000197596346_00_01	0.003	  2170	  4.686	1330.77	 17.700	 1	197596346	 -0.470	 5051.30	  9.902	    83.096510	 4.350000	 0.861433	-139.703000	  30.762200	327.075857	-37.553314	 0.802753	 1.665240
     902	000246854127_00_02	0.003	 27170	  1.195	1358.95	  8.924	 2	246854127	       	 3845.00	 11.117	    79.973080	 4.722740	 0.610000	  37.480000	  63.670000	  6.374500	-28.574100	 0.563000	 3.418260
     903	000012932464_00_02	0.003	   780	 16.056	1361.78	 17.112	 2	 12932464	       	 5607.00	  9.829	   308.437300	 3.590020	 0.991812	  -0.004441	  29.655900	345.289678	-24.178846	 2.644970	 0.053600
     904	000149988523_11_99	0.003	   360	  1.968	1335.37	 23.796	99	149988523	       	 3183.00	  3.845	   253.164551	         	         	   7.400000	  16.800000	 90.538948	-60.096804	         	
     905	000007647775_00_04	0.003	  5090	  1.586	1414.18	 16.976	 4	  7647775	       	 3268.00	 11.078	             	         	         	           	           	 64.488234	-38.451077	         	
     906	000350584820_00_04	0.003	  6010	 12.304	1417.26	 17.340	 4	350584820	  0.008	 5669.85	 10.379	   156.000565	 4.610710	 1.018810	  18.181700	  -9.926430	 87.158736	-56.303252	 1.035640	 0.917206
     907	000214912513_01_01	0.003	 27720	  2.522	1325.59	 22.569	 1	214912513	       	 4192.00	  8.010	   480.585200	 1.724210	 0.655857	  -1.538170	  12.785000	342.048238	-38.047516	18.146400	 2.068660
     908	000212289450_00_01	0.003	  3330	  2.417	1330.79	 16.671	 1	212289450	 -0.430	 5525.10	  9.890	   120.657967	 4.050000	 1.071720	   2.698060	  49.375900	309.166501	-26.037148	 1.094770	 0.816794
     909	000197787320_00_04	0.002	  4990	  3.253	1412.24	 16.994	 4	197787320	       	 4045.00	 10.649	             	         	         	   6.707450	  43.140600	 51.062696	-59.020145	         	
     910	000141865875_02_99	0.002	   150	  0.711	1325.31	  0.223	99	141865875	       	 7365.00	  7.672	   115.528404	         	 1.852540	  17.588500	 -14.680400	 93.802432	-77.052317	 1.864860	 0.285646
     911	000260162387_00_04	0.002	 15600	  1.712	1417.21	 18.807	 4	260162387	       	 5591.00	 10.029	   232.510132	 4.084290	 0.987806	 -20.313900	   7.802730	 92.824758	-55.551084	 1.494180	 0.296117
     912	000382069435_01_03	0.002	 30750	  4.083	1390.01	 10.984	 3	382069435	       	 4407.00	 10.278	   358.605621	 2.974070	 0.689475	  -3.243490	   3.470250	 79.656472	-58.053280	 4.350760	 1.851340
     913	000166874846_00_04	0.002	  2040	  2.232	1415.97	 16.074	 4	166874846	       	 5649.00	  8.773	    82.464260	 4.379690	 1.002320	 -52.571400	  14.115000	 59.663646	-31.595055	 1.071200	 0.815445
     914	000250391083_01_04	0.002	  2830	  4.719	1412.29	 18.226	 4	250391083	       	 5139.00	  9.747	    86.361176	 4.484960	 0.866960	 -10.018300	  59.340200	 30.569134	 -5.843048	 0.882542	 1.261230
     915	000177075997_02_04	0.002	   850	  1.304	1415.06	 15.551	 4	177075997	       	11803.00	  5.515	   171.232880	         	         	  26.000000	   3.800000	102.862585	-70.963386	         	
     916	000234334772_05_99	0.002	   160	  2.176	1335.38	 23.785	99	234334772	       	 3134.00	  3.782	   282.485870	         	         	   1.100000	 -20.600000	 36.360305	-66.493965	         	
     917	000419941296_00_04	0.002	 10080	  4.412	1412.73	 16.561	 4	419941296	       	 3949.00	 12.135	   137.611954	 4.690280	 0.658000	 -56.000000	  -4.000000	 30.638100	  0.840400	 0.607000	 2.942120
     918	000257691369_01_03	0.002	  3310	  2.105	1390.28	 12.473	 3	257691369	       	 5276.00	 10.285	   131.410000	 4.445340	 0.904696	           	           	 77.860647	-55.310047	 0.943621	 1.076740
     919	000214913775_01_01	0.002	 13580	  3.623	1332.17	 16.517	 1	214913775	       	 3498.00	  9.918	    33.207355	 4.856190	 0.466000	-232.000000	 740.000000	342.072400	-36.789800	 0.422000	 6.200810
     920	000214772358_01_01	0.002	 25200	  1.878	1326.93	 21.531	 1	214772358	 -1.090	 6426.40	  8.582	   120.719582	 4.140000	 1.321990	  41.506500	  85.114100	341.426486	-38.085906	 1.411510	 0.470085
     921	000166808151_02_02	0.002	  6040	  1.064	1356.53	 14.296	 2	166808151	       	 3437.00	  9.908	             	         	         	   1.852280	  96.931800	 39.215467	-52.051014	         	
     922	000179639066_00_99	0.002	 10280	  3.052	1348.12	 54.632	99	179639066	       	 9375.00	 11.440	             	         	         	  11.500000	  -0.400000	 80.752744	-67.189458	         	
     923	000350765991_02_02	0.002	   390	  0.589	1359.16	  7.030	 2	350765991	       	        	  5.078	   276.243100	         	         	  45.000000	   6.000000	 89.200074	-59.422484	         	
     924	000207174531_01_03	0.002	266110	  0.500	1386.42	  0.625	 3	207174531	       	 6950.00	 10.902	   455.430054	 4.144860	 1.520460	  -4.934000	   5.044360	 46.755102	-56.134594	 1.728900	 0.294215
     925	000149603524_02_99	0.002	  1240	  3.181	1349.31	 55.334	99	149603524	  0.240	 6280.00	  9.716	   171.787949	 4.320920	 1.250000	  25.106900	 -14.794100	 87.139956	-63.988427	 1.280000	 0.596046
     926	000214772353_00_01	0.002	   840	  8.401	1325.66	 12.164	 1	214772353	       	 4936.00	 10.368	   111.567000	 4.503560	 0.811379	           	           	341.518249	-38.230251	 0.835695	 1.390210
     927	000382323697_01_03	0.002	  3130	  2.706	1390.15	 10.892	 3	382323697	       	 5221.00	 11.550	   437.265747	 3.917280	 0.889593	   5.524570	   6.899260	 29.432044	-11.514014	 1.718580	 0.175260
     928	000088416301_00_04	0.002	  2330	  5.007	1415.19	 17.034	 4	 88416301	       	 3834.00	  9.190	    32.639988	 4.726200	 0.604000	 102.437000	 216.890000	 45.902900	-25.592500	 0.558000	 3.476440
     929	000231742782_01_99	0.002	  5050	  2.414	1349.32	 53.436	99	231742782	       	 4922.00	 11.245	   150.426000	 4.505500	 0.807626	           	           	 78.083298	-67.132294	 0.831900	 1.402810
     930	000212957673_00_03	0.002	   250	  2.747	1387.00	 15.799	 3	212957673	       	 6118.00	  4.851	    21.048200	         	 1.154105	 -36.000000	 408.000000	  8.812015	 -3.592890	 1.283780	 0.545472
     931	000031850842_01_01	0.002	 83360	  2.876	1327.61	  2.320	 1	 31850842	       	 5365.00	 10.108	             	         	         	  12.643400	   3.805080	 52.153516	-66.920154	         	
     932	000023170613_00_04	0.002	   580	  2.272	1416.97	 17.243	 4	 23170613	       	 6267.40	  7.670	   115.105927	         	 1.282480	 -71.040300	 -10.836900	 46.617657	 -8.589631	 2.341450	 0.099907
     933	000382575967_01_01	0.002	  8300	  1.622	1332.08	 13.108	 1	382575967	 -0.120	 5534.00	  9.760	   104.945671	 4.510000	 0.916973	  24.188300	  -5.445920	118.222742	-60.786037	 1.187260	 0.547922
     934	000089428764_01_01	0.002	  1010	  6.000	1334.92	 17.279	 1	 89428764	       	 6746.00	  9.909	   266.633179	 4.168730	 1.440730	 -58.967900	 -23.989000	323.038982	-34.714245	 1.637340	 0.328221
     935	000260162387_07_99	0.002	  8330	 15.885	1331.24	 40.704	99	260162387	       	 5591.00	 10.029	   232.510132	 4.084290	 0.987806	 -20.313900	   7.802730	 92.824758	-55.551084	 1.494180	 0.296117
     936	000150320620_03_02	0.002	   290	  2.634	1359.17	 16.599	 2	150320620	       	 3531.00	  4.426	   327.868866	         	         	  16.800000	 -17.200000	 95.756117	-63.683108	         	
     937	000214991065_00_01	0.002	  3480	  3.574	1332.12	 15.436	 1	214991065	       	 4703.00	  8.698	             	 4.553750	 0.751688	-242.311000	  82.750000	342.195107	-36.890722	 0.759204	 1.717760
     938	000003811238_00_03	0.002	  2640	  4.739	1390.23	 12.453	 3	  3811238	       	 5103.00	 10.433	   126.719000	 4.477720	 0.857014	 -28.254100	 -18.372600	  9.989573	 -8.325753	 0.884808	 1.237200
     939	000066533629_00_02	0.002	  6120	  5.611	1358.07	 18.908	 2	 66533629	       	 7499.00	  5.479	    65.061806	         	 2.094340	  12.000000	 132.000000	356.503816	-18.678401	 3.506650	 0.048570
